dialogueNumber,time,text,emotion_tone_sadness,emotion_tone_joy,emotion_tone_fear,emotion_tone_anger,emotion_tone_disgust,social_tone_openness_big5,social_tone_conscientiousness_big5,social_tone_agreeableness_big5,social_tone_extraversion_big5,social_tone_emotional_range_big5,language_tone_analytical,language_tone_tentative,language_tone_confident,emotionmean
1621,"02:08:59,774 --> 02:09:02,527
","__I am, too __
",0.3387,0.154549,0.183717,0.178829,0.124928,0.067111,0.2558,0.613044,0.36955,0.030322,0,0,0,
1622,"02:09:06,280 --> 02:09:09,500
","__I have a love __
",0.019185,0.946764,0.001919,0.002209,0.001951,0.325908,0.335561,0.730377,0.432426,0.260338,0,0,0,
1623,"02:09:10,368 --> 02:09:13,838
","__And it's all that I need __
",0.405116,0.004264,0.478458,0.14543,0.106433,0.86254,0.728335,0.720564,0.240877,0.316284,0,0,0.942582,
1624,"02:09:15,164 --> 02:09:17,041
","__Right or wrong __
",0.477964,0.036563,0.065603,0.38988,0.152957,0.62337,0.281547,0.609736,0.573991,0.341938,0,0.994446,0,
1625,"02:09:17,333 --> 02:09:20,803
","__And he needs me, too __
",0.404596,0.005395,0.481062,0.135011,0.110614,0.4923,0.37768,0.705013,0.622273,0.073557,0,0,0,
1626,"02:09:23,506 --> 02:09:26,510
","__I love him __
",0.019185,0.946764,0.001919,0.002209,0.001951,0.463436,0.319604,0.691329,0.439824,0.146744,0,0,0,
1627,"02:09:27,009 --> 02:09:29,057
","__We 're one __
",0.2972,0.229285,0.169905,0.132373,0.092538,0.265981,0.277822,0.600779,0.514769,0.277514,0,0,0,
1628,"02:09:29,679 --> 02:09:34,185
","__There's nothing to be done __
",0.317353,0.166173,0.168634,0.18448,0.141149,0.146721,0.341361,0.656784,0.152013,0.162332,0,0,0,
1629,"02:09:35,518 --> 02:09:38,772
","__Not a thing I can do __
",0.546339,0.040595,0.084031,0.302359,0.116881,0.125389,0.188335,0.469407,0.028666,0.275204,0,0,0,
1630,"02:09:40,523 --> 02:09:42,992
","__But hold him __
",0.356467,0.063877,0.189914,0.37093,0.1091,0.457562,0.273017,0.598082,0.448383,0.186754,0,0,0,
1631,"02:09:43,067 --> 02:09:46,697
","__Hold him forever __
",0.570511,0.050909,0.135765,0.224036,0.078893,0.223262,0.274676,0.595045,0.515662,0.164726,0,0,0.989586,
1632,"02:09:47,488 --> 02:09:50,207
","__Be with him now __
",0.311556,0.180664,0.164427,0.172121,0.136325,0.869945,0.498214,0.833429,0.583343,0.465159,0,0,0,
1633,"02:09:50,533 --> 02:09:52,786
","__Tomorrow __
",0.135266,0.261847,0.4326,0.027559,0.01909,0.264599,0.274434,0.599482,0.543314,0.289846,0,0,0,
1634,"02:09:53,035 --> 02:09:55,458
","__And all __
",0.311556,0.180664,0.164427,0.172121,0.136325,0.654064,0.286701,0.602064,0.585245,0.343335,0,0,0.996934,
1635,"02:09:57,707 --> 02:10:00,802
","__of my life __
",0.192551,0.566351,0.024961,0.023918,0.02684,0.427062,0.281551,0.595765,0.521385,0.237826,0,0,0,
1636,"02:10:16,559 --> 02:10:19,813
","__When love comes __
",0.038454,0.882332,0.007967,0.0074,0.006193,0.316571,0.301126,0.632795,0.655478,0.243756,0,0,0,
1637,"02:10:19,895 --> 02:10:22,114
","__So strong __
",0.143302,0.506282,0.06356,0.063732,0.081643,0.188413,0.274282,0.599682,0.544116,0.218981,0,0,0,
1638,"02:10:22,565 --> 02:10:27,241
","__There is no right or wrong __
",0.526321,0.000926,0.168997,0.219935,0.261909,0.782311,0.303879,0.495984,0.593189,0.455222,0,0.75152,0,
1639,"02:10:28,696 --> 02:10:32,951
","__Your love is __
",0.017818,0.949732,0.001801,0.002137,0.002192,0.545399,0.302823,0.615613,0.646344,0.502042,0,0,0,
1640,"02:10:34,702 --> 02:10:38,627
","__Your life __
",0.190204,0.569252,0.024632,0.024006,0.027381,0.242082,0.274977,0.597813,0.549696,0.365464,0,0,0,
1641,"02:10:54,972 --> 02:10:56,599
","Chino has a gun.
",0.119052,0.021313,0.280215,0.147921,0.603729,0.431019,0.29019,0.584931,0.547879,0.598738,0.762356,0,0,
1642,"02:10:57,099 --> 02:10:59,067
","I heard the boys talking.
",0.274217,0.243397,0.148278,0.093842,0.16479,0.451627,0.092537,0.517553,0.548079,0.140216,0,0,0,
1643,"02:10:59,310 --> 02:11:03,110
","- He's hunting for Tony.
- He is at Doc's store, waiting for me.
",0.127526,0.135054,0.399208,0.333935,0.02172,0.303695,0.260724,0.657579,0.401984,0.416991,0,0,0,
1644,"02:11:03,689 --> 02:11:07,114
","If Chino hurts him, if he touches
him, I swear to you, I'll...
",0.317769,0.001742,0.522959,0.168424,0.150673,0.126709,0.079769,0.649428,0.0189,0.027019,0.96741,0,0,
1645,"02:11:07,193 --> 02:11:11,164
","- You'll do what Tony did to Bernardo.
- I love Tony.
",0.014271,0.663782,0.121942,0.078534,0.01247,0.002065,0.154298,0.793402,0.500058,0.596977,0,0,0,
1646,"02:11:11,781 --> 02:11:12,953
","I know.
",0.604587,0.06335,0.156494,0.071378,0.127809,0.246384,0.283847,0.598745,0.445086,0.253612,0.982476,0,0,
1647,"02:11:14,033 --> 02:11:15,580
","I loved Bernardo.
",0.018975,0.947185,0.001968,0.002199,0.001929,0.199902,0.274786,0.610979,0.537495,0.250046,0,0,0,
1648,"02:11:23,834 --> 02:11:25,836
",#NAME?,0.254806,0.337002,0.098015,0.136055,0.043181,0.028897,0.142481,0.629229,0.451668,0.395507,0,0.999484,0,
1649,"02:11:27,797 --> 02:11:31,472
","- Bernardo's sister, please.
- She isn't feeling well.
",0.499085,0.017726,0.326906,0.227892,0.040293,0.004371,0.029468,0.741462,0.440328,1.00E-05,0,0,0,
1650,"02:11:32,009 --> 02:11:33,226
","Who is?
",0.345463,0.125353,0.185994,0.201797,0.155168,0.548391,0.277294,0.596042,0.548401,0.305511,0,0,0,
1651,"02:11:35,930 --> 02:11:37,307
","Hello, miss.
",0.612397,0.000623,0.439653,0.014175,0.003168,0.218421,0.27448,0.599634,0.543707,0.295945,0,0,0,
1652,"02:11:37,932 --> 02:11:41,106
","I'm Lt. Schrank. I don't like to
disturb you at a time like this...
",0.30882,0.153828,0.09335,0.146713,0.299991,0.009667,0.067719,0.344259,0.050045,0.011122,0,0.952443,0,
1653,"02:11:41,185 --> 02:11:44,564
","Yes, a very bad time.
You'll excuse me, please.
",0.36639,0.002879,0.197519,0.447819,0.18168,0.05424,0.164468,0.885345,0.708153,0.031181,0,0.983475,0,
1654,"02:11:44,647 --> 02:11:47,901
",#NAME?,0.391662,0.078147,0.194447,0.339719,0.051287,0.202803,0.1681,0.871359,0.208433,0.019515,0.939283,0,0,
1655,"02:11:48,234 --> 02:11:50,657
","- I must go to my brother now.
- Now, just one minute!
",0.362486,0.10453,0.224181,0.249818,0.085976,6.40E-05,0.182166,0.49492,0.008947,0.091885,0,0.884138,0,
1656,"02:11:50,736 --> 02:11:52,659
","- Can't you wait?
- No!
",0.293861,0.14848,0.182033,0.224173,0.154076,3.70E-05,0.164745,0.564684,0.386412,0.199934,0,0,0,
1657,"02:11:54,657 --> 02:11:55,829
","Now.
",0,0,0,0,0,0.296095,0.27592,0.598651,0.527366,0.258403,0,0,0,
1658,"02:11:55,991 --> 02:11:57,493
","You were at the dance at
the gym last night...
",0.215097,0.456407,0.091671,0.023038,0.046383,0.005055,0.312557,0.561218,0.641302,0.77301,0,0,0,
1659,"02:11:57,576 --> 02:11:59,401
","Will this take very long?
",0.41345,0.068307,0.20669,0.228038,0.163074,0.200714,0.575208,0.908728,0.35641,0.135708,0,0,0.961633,
1660,"02:11:59,402 --> 02:12:01,080
","As long as it has to.
",0.470388,0.089291,0.158065,0.136221,0.173627,0.143969,0.310603,0.588408,0.539669,0.462938,0.997482,0,0.97759,
1661,"02:12:02,498 --> 02:12:03,841
","Excuse me.
",0.142873,0.006564,0.083281,0.37221,0.609117,0.337925,0.274803,0.599421,0.546648,0.236907,0,0,0,
1662,"02:12:05,167 --> 02:12:07,590
","Anita, my headache is much worse.
",0.43671,0.000214,0.464475,0.19108,0.047685,0.086669,0.129013,0.537614,0.489178,2.50E-05,0,0,0,
1663,"02:12:07,670 --> 02:12:09,519
","Will you go to Doc's store for me?
",0.438086,0.033319,0.44672,0.138719,0.010123,0.111478,0.649789,0.794088,0.636259,0.762286,0,0,0,
1664,"02:12:09,520 --> 02:12:11,425
","Don't you people keep aspirin around?
",0.189684,0.065036,0.11692,0.480073,0.279483,0.316863,0.424775,0.529961,0.55884,0.076207,0,0.946222,0,
1665,"02:12:11,507 --> 02:12:13,555
","This is something special.
",0.117784,0.532067,0.088469,0.063451,0.058982,0.698859,0.350269,0.656204,0.543061,0.284947,0,0.984352,0,
1666,"02:12:15,386 --> 02:12:17,388
","Will you go for me, Anita?
",0.425966,0.024943,0.458297,0.12722,0.047638,0.181102,0.777531,0.897486,0.873654,0.449552,0.882284,0,0,
1667,"02:12:23,310 --> 02:12:25,062
","What shall I ask for?
",0.214161,0.094551,0.174645,0.481416,0.099994,0.552552,0.478293,0.792551,0.281451,0.623804,0.965509,0,0,
1668,"02:12:26,188 --> 02:12:27,690
","Doc will know.
",0.280064,0.148396,0.428516,0.053489,0.03558,0.565471,0.327518,0.704387,0.490974,0.438882,0.955445,0,0,
1669,"02:12:28,357 --> 02:12:32,908
","Tell him I have been detained and
can't get there right away...
",0.509362,0.004851,0.124706,0.411985,0.107513,0.11855,0.219257,0.901267,0.030675,0.002106,0,0,0,
1670,"02:12:33,529 --> 02:12:36,248
","or I would have picked it up myself.
",0.240423,0.058988,0.144503,0.223553,0.463284,0.510068,0.394972,0.83633,0.086389,0.182886,0,0.88939,0,
1671,"02:12:46,709 --> 02:12:49,087
","Excuse me. You were asking?
",0.189021,0.002335,0.081402,0.455928,0.499721,0.440219,0.166816,0.66233,0.697344,0.13036,0,0,0,
1672,"02:12:51,130 --> 02:12:52,222
","Yeah.
",0,0,0,0,0,0.271792,0.274537,0.599541,0.543072,0.337379,0,0,0,
1673,"02:12:52,965 --> 02:12:56,139
","At the gym last night, your brother
got into a heavy argument...
",0.653294,0.029386,0.114784,0.224835,0.045714,0.0178,0.151069,0.227688,0.625332,0.603528,0.802429,0,0,
1674,"02:12:56,218 --> 02:12:59,062
","because you danced with the wrong boy.
",0.352654,0.274225,0.052178,0.131546,0.078963,0.402268,0.344353,0.768922,0.921521,0.751503,0,0,0.751512,
1675,"02:13:00,890 --> 02:13:03,769
",#NAME?,0.138557,0.545124,0.04633,0.075836,0.051612,0.77459,0.188016,0.773214,0.731477,0.793423,0,0,0,
1676,"02:13:05,060 --> 02:13:07,028
","Another from my country.
",0.599372,0.008576,0.04046,0.120984,0.369867,0.250389,0.317655,0.596661,0.512993,0.614559,0,0,0,
1677,"02:13:07,938 --> 02:13:09,406
","And his name?
",0.320678,0.178744,0.060346,0.114222,0.298779,0.678837,0.27555,0.601164,0.543791,0.40964,0,0,0,
1678,"02:13:10,274 --> 02:13:11,600
","José.
",0,0,0,0,0,0.288865,0.274434,0.599483,0.543325,0.290961,0,0,0,
1679,"02:13:21,160 --> 02:13:24,334
","- Can't find him. He ain't nowhere.
- He's right down there in the cellar.
",0.455711,0.002189,0.439623,0.163707,0.077039,0.257225,0.014637,0.346335,0.130988,0.076287,0.77494,0,0,
1680,"02:13:24,413 --> 02:13:25,539
",#NAME?,0.01903,0.562946,0.148204,0.119882,0.034424,0.567968,0.124961,0.648781,0.580203,0.410994,0.98445,0,0,
1681,"02:13:25,623 --> 02:13:28,001
",#NAME?,0.161468,0.013629,0.266258,0.532395,0.22568,0.707133,0.189941,0.864189,0.367653,0.249561,0.908592,0.936899,0,
1682,"02:13:28,083 --> 02:13:31,428
","- What's he doin' in the cellar?
- Keepin' the mice company, stupid.
",0.250665,0.012838,0.139347,0.612539,0.148567,0.547246,0.067059,0.165428,0.471329,0.618701,0,0,0,
1683,"02:13:31,712 --> 02:13:34,056
","- No sign of Chino?
- Nothin'.
",0.33782,0.120894,0.190222,0.212527,0.15969,0.297578,0.130477,0.548893,0.375293,0.288812,0,0,0,
1684,"02:13:34,131 --> 02:13:35,223
","His luck.
",0.103799,0.525963,0.0917,0.095678,0.050122,0.23611,0.274936,0.600242,0.540949,0.34027,0,0.998976,0,
1685,"02:13:35,299 --> 02:13:37,427
","I'll slip out the back and
check the alleys again.
",0.501358,0.06359,0.227,0.176481,0.077612,0.712869,0.525236,0.630021,0.208043,0.486402,0.891222,0,0,
1686,"02:13:37,510 --> 02:13:39,683
",#NAME?,0.112637,0.241712,0.149084,0.187964,0.283105,0.268939,0.299548,0.759792,0.831182,0.644983,0,0,0,
1687,"02:13:39,762 --> 02:13:44,063
","- Boy, I'm thirsty. Where's Doc?
- Upstairs raising getaway money for Tony.
",0.08841,0.18904,0.355206,0.213814,0.142108,0.254947,0.038373,0.625222,0.735168,0.035426,0,0,0,
1688,"02:13:44,141 --> 02:13:46,564
","- Doc ain't got no money.
- His mattress has.
",0.513728,0.050776,0.31847,0.134401,0.028799,0.189045,0.135335,0.51808,0.343962,0.55794,0,0,0,
1689,"02:13:46,644 --> 02:13:49,523
","Come on. Cut the frabberjabber.
Grab some readin' matter.
",0.222563,0.073907,0.105526,0.296902,0.419895,0.677328,0.26525,0.544852,0.419032,0.311852,0.144086,0.983475,0,
1690,"02:13:49,605 --> 02:13:51,448
","Play the juke. Some of you get outside.
",0.4287,0.108616,0.311138,0.06041,0.067585,0.777051,0.123789,0.344519,0.389493,0.642513,0,0.987926,0,
1691,"02:13:51,524 --> 02:13:54,243
","If you see Chino or those
stinkin' PR's comin...
",0.216847,0.286548,0.109435,0.108524,0.193342,0.541344,0.257258,0.719383,0.880928,0.670897,0.883404,0.983475,0,
1692,"02:14:05,746 --> 02:14:08,295
","- I'd like to see Doc.
- He ain't here.
",0.179079,0.316541,0.246178,0.058304,0.078588,0.342372,0.198491,0.748586,0.15938,0.555275,0,0.936899,0,
1693,"02:14:09,458 --> 02:14:11,802
",#NAME?,0.556318,0.023167,0.266679,0.204289,0.042576,0.106294,0.16357,0.552627,0.315509,0.694932,0,0,0,
1694,"02:14:11,877 --> 02:14:13,629
","They made a mistake in his favor.
",0.618767,0.040341,0.168861,0.151596,0.08036,0.595067,0.357297,0.57885,0.297683,0.779393,0.801827,0,0,
1695,"02:14:13,837 --> 02:14:16,511
","The banks are closed at night.
Where is he?
",0.460113,0.045333,0.358733,0.12517,0.069477,0.613882,0.382757,0.576908,0.697176,0.711369,0,0,0,
1696,"02:14:16,590 --> 02:14:18,183
","You know how skinny Doc is.
",0.355046,0.138724,0.347089,0.074367,0.041606,0.48724,0.376116,0.635931,0.70029,0.466583,0.842108,0,0,
1697,"02:14:18,259 --> 02:14:20,261
","He slipped in through
the night-deposit slot.
",0.659346,0.021405,0.214336,0.113269,0.059567,0.139753,0.164683,0.511072,0.412428,0.730837,0,0,0,
1698,"02:14:20,344 --> 02:14:22,767
","And got stuck halfway in.
",0.501066,0.010546,0.335344,0.196654,0.084748,0.228252,0.212126,0.388528,0.434682,0.039286,0,0,0,
1699,"02:14:22,846 --> 02:14:26,350
","Which indicates there's no
tellin' when he'll be back.
",0.398347,0.14051,0.170764,0.159962,0.108553,0.473211,0.179737,0.491841,0.28809,0.183714,0.883404,0,0,
1700,"02:14:28,435 --> 02:14:30,904
","Buenas noches, señorita.
",0.312181,0.17657,0.177649,0.169626,0.130783,0.272351,0.274444,0.599483,0.543441,0.293166,0,0,0,
1701,"02:14:40,364 --> 02:14:42,116
","Where you goin'?
",0.343109,0.110073,0.207238,0.218981,0.151182,0.176787,0.386806,0.623265,0.650182,0.746135,0,0,0,
1702,"02:14:42,324 --> 02:14:45,828
","- Downstairs.
- Didn't I tell you he ain't here?
",0.295992,0.018074,0.19696,0.489554,0.176306,0.016792,0.262709,0.59662,0.095693,0.311389,0,0,0,
1703,"02:14:46,662 --> 02:14:48,790
","I'd like to see for myself.
",0.231784,0.314818,0.068697,0.078969,0.197868,0.095407,0.2658,0.855033,0.623247,0.360798,0,0.75152,0,
1704,"02:14:51,292 --> 02:14:52,794
","Please.
",0,0.9,0,0,0,0.30735,0.274437,0.599488,0.543384,0.291211,0,0,0,
1705,"02:14:55,963 --> 02:14:57,180
","Please.
",0,0.9,0,0,0,0.30735,0.274437,0.599488,0.543384,0.291211,0,0,0,
1706,"02:14:59,842 --> 02:15:01,185
","Por favor.
",0.314527,0.180863,0.164494,0.172135,0.126482,0.283107,0.274434,0.599483,0.543326,0.291594,0,0,0,
1707,"02:15:01,844 --> 02:15:05,189
","- Will you let me pass?
- She's too dark to pass.
",0.345321,0.028553,0.343109,0.095242,0.315532,0.277681,0.367529,0.796596,0.585663,0.409747,0.358048,0,0,
1708,"02:15:05,264 --> 02:15:06,937
","- Don't
- Please don't.
",0.316997,0.157301,0.174582,0.194416,0.143372,0.1101,0.130476,0.601941,0.439182,0.126341,0,0,0,
1709,"02:15:07,016 --> 02:15:08,609
",#NAME?,0.308855,0.181078,0.169386,0.17044,0.130273,0.13034,0.129821,0.603708,0.442782,0.192878,0,0,0,
1710,"02:15:08,684 --> 02:15:09,981
",#NAME?,0.177416,0.348507,0.141283,0.113528,0.107397,0.180115,0.129795,0.603916,0.443339,0.202297,0,0,0,
1711,"02:15:10,060 --> 02:15:11,107
","Mambo!
",0,0,0,0,0,0.289317,0.274434,0.599483,0.543325,0.290985,0,0,0,
1712,"02:15:11,186 --> 02:15:13,063
","- Listen, you!
- We're listenin'.
",0.096967,0.53271,0.081937,0.1197,0.038693,0.280559,0.130766,0.614309,0.488713,0.338773,0,0,0,
1713,"02:15:13,147 --> 02:15:16,276
","Look, I gotta give a
friend of yours a message.
",0.315886,0.210883,0.283488,0.073063,0.014933,0.759585,0.169365,0.866251,0.403498,0.632043,0,0,0,
1714,"02:15:16,358 --> 02:15:17,905
","- I gotta tell Tony...
- He ain't here.
",0.118682,0.19543,0.40127,0.207031,0.033198,0.427134,0.232687,0.572962,0.171552,0.505791,0,0,0,
1715,"02:15:17,985 --> 02:15:19,737
",#NAME?,0.585448,0.04461,0.108029,0.128082,0.206911,0.526602,0.146506,0.591407,0.330932,0.331514,0,0.936899,0,
1716,"02:15:19,820 --> 02:15:21,413
","- Who's the message from?
- Never mind.
",0.491868,0.060053,0.173536,0.290947,0.042494,0.101276,0.091147,0.591498,0.378392,0.139897,0,0,0.971165,
1717,"02:15:21,488 --> 02:15:23,331
","Couldn't be from Chino, could it?
",0.455393,0.010864,0.343451,0.098544,0.227725,0.151829,0.2844,0.795075,0.296406,0.285804,0,0.946222,0,
1718,"02:15:23,407 --> 02:15:26,627
","Don't you understand? I want to help!
",0.691268,0.058666,0.060373,0.103977,0.099799,0.034851,0.192609,0.609239,0.197907,0.008865,0.931994,0,0,
1719,"02:15:26,702 --> 02:15:30,457
","- Bernardo's girl wants to help?
- Even a greaseball's got feelings.
",0.621777,0.037292,0.105577,0.090687,0.214225,0.013125,0.00084,0.431691,0.102026,4.70E-05,0,0.978371,0,
1720,"02:15:30,539 --> 02:15:32,541
","- But she wants to help get Tony.
- No!
",0.473207,0.152512,0.145296,0.128572,0.039618,0.062844,0.102682,0.700231,0.235867,0.143356,0,0,0,
1721,"02:15:32,625 --> 02:15:36,300
","- Not much. Bernardo's tramp.
- Bernardo's pig!
",0.219298,0.007978,0.22153,0.166158,0.573563,0.0593,0.007179,0.36447,0.328277,5.00E-06,0,0,0,
1722,"02:15:36,545 --> 02:15:38,343
","- You lyin' Spic!
- Don't do that.
",0.264749,0.19776,0.164873,0.200102,0.13602,0.090572,0.242114,0.349374,0.21454,0.414951,0,0,0,
1723,"02:15:38,422 --> 02:15:40,220
","- Gold tooth!
- Pierced ear!
",0.164978,0.424286,0.10346,0.144093,0.0342,0.241771,0.129789,0.603926,0.44343,0.190695,0,0,0,
1724,"02:15:40,633 --> 02:15:42,180
","- Don't.
- Garlic mouth.
",0.259214,0.19959,0.188165,0.172727,0.145709,0.24909,0.129846,0.603421,0.442757,0.192496,0,0,0,
1725,"02:15:44,345 --> 02:15:46,768
","- I want to help!
- Come on!
",0.457836,0.185832,0.123547,0.113855,0.027919,0.033247,0.204512,0.700958,0.340561,0.030917,0,0,0,
1726,"02:15:47,056 --> 02:15:49,275
","- Go!
- Chiquita!
",0.342837,0.07186,0.441421,0.134109,0.044439,0.068223,0.129872,0.60401,0.449546,0.261227,0,0,0,
1727,"02:15:50,392 --> 02:15:51,393
","No!
",0,0,0,0,0,0.286025,0.274434,0.599483,0.543325,0.291319,0,0,0,
1728,"02:15:53,729 --> 02:15:55,322
","Olé! Olé!
",0.22165,0.258831,0.14619,0.183543,0.119593,0.288936,0.274434,0.599483,0.543325,0.291049,0,0,0,
1729,"02:15:55,731 --> 02:15:56,903
","Hey, babe!
",0.13381,0.630786,0.036786,0.048809,0.005127,0.272267,0.27446,0.599493,0.543761,0.319038,0,0,0,
1730,"02:15:57,566 --> 02:15:58,738
","Come on!
",0.224365,0.328297,0.131888,0.123147,0.073811,0.170329,0.27348,0.595529,0.539521,0.257636,0,0,0,
1731,"02:16:03,072 --> 02:16:04,164
","Let's get her!
",0.137956,0.203994,0.193302,0.240629,0.213591,0.379423,0.284861,0.634676,0.594364,0.477536,0.417844,0,0,
1732,"02:16:04,239 --> 02:16:07,038
","- No, you don't.
- Come on, baby.
",0.488131,0.07206,0.244667,0.125952,0.104827,0.014014,0.266961,0.600509,0.670364,0.372688,0,0,0,
1733,"02:16:16,377 --> 02:16:17,469
","Come on!
",0.224365,0.328297,0.131888,0.123147,0.073811,0.170329,0.27348,0.595529,0.539521,0.257636,0,0,0,
1734,"02:16:17,795 --> 02:16:19,047
","Stop it!
",0.186596,0.011047,0.146478,0.564019,0.29954,0.265186,0.279226,0.586613,0.500635,0.177215,0,0,0,
1735,"02:16:23,967 --> 02:16:25,969
","What are you doing there?
",0.345463,0.125353,0.185994,0.201797,0.155168,0.518759,0.458475,0.690704,0.648124,0.567811,0,0,0,
1736,"02:16:45,531 --> 02:16:47,374
","Bernardo was right.
",0.112131,0.486845,0.056889,0.179661,0.037258,0.335875,0.27966,0.611111,0.591628,0.416543,0,0,0,
1737,"02:16:49,493 --> 02:16:50,961
","If one of you...
",0.421197,0.141537,0.192988,0.149421,0.060163,0.664361,0.38847,0.594245,0.327235,0.477482,0.920855,0,0,
1738,"02:16:51,078 --> 02:16:54,548
","was lying in the street bleeding...
",0.16677,0.001855,0.476275,0.30176,0.271294,0.733845,0.167195,0.523511,0.636864,0.377095,0,0,0,
1739,"02:16:54,790 --> 02:16:57,464
","l'd walk by and spit on you!
",0.023049,0.011569,0.021721,0.136916,0.894622,0.720333,0.32674,0.676727,0.812608,0.835391,0,0,0,
1740,"02:16:57,626 --> 02:16:59,845
","She'll tell Chino that
Tony's in the cellar.
",0.085468,0.255034,0.217568,0.33811,0.054352,0.835056,0.184444,0.466188,0.804592,0.667279,0,0,0,
1741,"02:16:59,920 --> 02:17:01,797
","Don't you touch me!
",0.266178,0.171901,0.133689,0.187416,0.237,0.272514,0.317031,0.580552,0.565013,0.120693,0,0,0,
1742,"02:17:04,967 --> 02:17:07,937
","I got a message for
your American buddy.
",0.485162,0.141018,0.179002,0.09445,0.050733,0.219437,0.519711,0.8148,0.961504,0.954846,0,0,0,
1743,"02:17:08,971 --> 02:17:12,692
","You tell that murderer that
Maria's never going to meet him!
",0.202552,0.003495,0.088551,0.288717,0.619581,0.204446,0.41331,0.92253,0.571725,0.743444,0,0,0.922197,
1744,"02:17:13,642 --> 02:17:17,237
","You tell him that Chino
found out about them...
",0.336506,0.148116,0.148579,0.261584,0.09673,0.87807,0.481163,0.937213,0.730585,0.612361,0.883404,0.920133,0,
