dialogueNumber,time,text,emotion_tone_sadness,emotion_tone_joy,emotion_tone_fear,emotion_tone_anger,emotion_tone_disgust,social_tone_openness_big5,social_tone_conscientiousness_big5,social_tone_agreeableness_big5,social_tone_extraversion_big5,social_tone_emotional_range_big5,language_tone_analytical,language_tone_tentative,language_tone_confident
1156,"01:18:33,458 --> 01:18:36,252
","This is the best movie
I've ever seen in my life.

",0.389464,0.565705,0.060579,0.023291,0.040885,0.122191,0.116478,0.455978,0.364921,0.130776,0.0,0.0,0.922197
1157,"01:18:36,420 --> 01:18:38,170
","What's so great about it?

",0.119872,0.680028,0.099776,0.083226,0.064118,0.234408,0.332795,0.831808,0.854529,0.372562,0.0,0.822231,0.0
1158,"01:18:38,338 --> 01:18:40,673
","You have to find her, Jonah.
You have to go to her.

",0.569935,0.22445,0.076854,0.080073,0.091399,0.066234,0.2406,0.820125,0.665143,0.606433,0.857009,0.0,0.99091
1159,"01:18:40,841 --> 01:18:43,008
","Do you know how much money
it costs to go to New York?

",0.334914,0.316438,0.089929,0.142591,0.1806,0.000446,0.352284,0.808057,0.695327,0.856014,0.0,0.84639,0.0
1160,"01:18:43,176 --> 01:18:47,847
","Nobody knows.
It changes practically every day.

",0.441512,0.412189,0.079202,0.097574,0.018425,0.005322,0.110844,0.55025,0.315967,0.184564,0.931994,0.0,0.962182
1161,"01:18:48,014 --> 01:18:49,473
","How much money do you have?

",0.250102,0.538082,0.038328,0.104525,0.144106,0.002542,0.429227,0.723569,0.640966,0.549401,0.0,0.0,0.0
1162,"01:18:49,641 --> 01:18:51,308
","80 dollars.

",0.798994,0.090543,0.052542,0.058398,0.045032,0.287304,0.274434,0.599483,0.543325,0.2911,0.0,0.0,0.0
1163,"01:18:51,476 --> 01:18:55,604
","I have 42. That'll probably cover cabs.
But how would I get there?

",0.610127,0.084052,0.139144,0.105588,0.147205,0.408132,0.147643,0.793015,0.028691,0.224323,0.066924,0.952042,0.0
1164,"01:18:56,523 --> 01:18:58,983
","Honey, I have to run these
tickets over to someone.

",0.652805,0.044722,0.040143,0.148626,0.231722,0.002414,0.261299,0.853757,0.466679,0.35717,0.0,0.751891,0.0
1165,"01:18:59,151 --> 01:19:01,318
","Can you keep an eye on things
out front till I get back?

",0.365382,0.328402,0.152234,0.166478,0.070864,0.109432,0.295455,0.739059,0.371692,0.131839,0.0,0.0,0.0
1166,"01:19:01,486 --> 01:19:02,862
","Sure, Mum.

",0.145693,0.45286,0.095186,0.124031,0.272284,0.100273,0.273448,0.603121,0.541668,0.184574,0.0,0.998976,0.0
1167,"01:19:13,749 --> 01:19:17,042
","You want a window seat or aisle?
Window.

",0.172436,0.23532,0.209383,0.42922,0.043777,0.242924,0.121606,0.588531,0.458092,0.260462,0.694442,0.987926,0.0
1168,"01:19:17,210 --> 01:19:19,086
","You want a fruit plate?
I don't know. Do I?

",0.141777,0.280652,0.07676,0.403845,0.164719,0.234956,0.216458,0.583366,0.097083,0.233157,0.0,0.902459,0.0
1169,"01:19:19,254 --> 01:19:22,006
","I'd rather die than
eat airplane food.

",0.194343,0.288091,0.064505,0.038001,0.534415,0.21615,0.119525,0.586886,0.362438,0.206889,0.0,0.0,0.0
1170,"01:19:22,174 --> 01:19:24,175
","I'm telling them you're 12
so you can fly unaccompanied

",0.396297,0.354647,0.063702,0.149705,0.119364,0.108531,0.16223,0.669698,0.577761,0.02025,0.0,0.0,0.0
1171,"01:19:24,342 --> 01:19:26,469
","and the stewardess won't carry
you around and stuff like that.

",0.365377,0.284063,0.160499,0.175065,0.114943,0.831965,0.338464,0.501797,0.515275,0.114774,0.0,0.990508,0.0
1172,"01:19:26,636 --> 01:19:29,180
","Are you crazy?
Who'd believe I'm 12?

",0.255832,0.575952,0.116883,0.095177,0.029913,0.138938,0.122811,0.499585,0.470484,0.000226,0.0,0.991679,0.0
1173,"01:19:29,347 --> 01:19:32,057
","If it's in the computer,
they'll believe anything.

",0.569437,0.087376,0.190325,0.117718,0.1323,0.066354,0.049218,0.290281,0.013787,0.147976,0.908592,0.99856,0.0
1174,"01:19:32,225 --> 01:19:34,310
","Are you sure?

",0.229986,0.34976,0.194913,0.216521,0.085774,0.612713,0.334132,0.642845,0.619341,0.614099,0.0,0.0,0.989586
1175,"01:19:34,478 --> 01:19:36,812
","Do you want me to say that you're
really, really short for your age,

",0.527212,0.315614,0.089476,0.096661,0.058127,0.175853,0.380885,0.833251,0.652429,0.192058,0.0,0.0,0.0
1176,"01:19:36,980 --> 01:19:38,856
","and they shouldn't say anything
because it would hurt your feelings?

",0.717828,0.053242,0.043442,0.224779,0.074455,0.241415,0.150698,0.577932,0.045522,0.044641,0.829888,0.972662,0.0
1177,"01:19:39,024 --> 01:19:41,275
","Yeah. That's a great idea!

",0.073627,0.704073,0.216441,0.020018,0.070593,0.501631,0.164495,0.695335,0.580234,0.652202,0.0,0.0,0.0
1178,"01:19:41,651 --> 01:19:42,818
","[TAMMY WYNETTE'S
""STAND BY YOUR MAN"" PLAYS]

",0.175787,0.064032,0.422274,0.093415,0.332613,0.380386,0.071183,0.768756,0.861375,0.69251,0.0,0.0,0.0
1179,"01:19:42,986 --> 01:19:48,199
","♪ Sometimes it's hard to be a woman ♪

",0.699122,0.186158,0.029402,0.070729,0.08519,0.397305,0.159378,0.662909,0.224835,0.152571,0.0,0.91961,0.0
1180,"01:19:51,161 --> 01:19:57,625
","♪ Giving all your love to just one man ♪

",0.067607,0.772946,0.046997,0.087711,0.085481,0.283895,0.691925,0.956107,0.874205,0.492139,0.0,0.0,0.0
1181,"01:19:58,835 --> 01:19:59,960
","Walter.

",0.0,0.0,0.0,0.0,0.0,0.289843,0.274435,0.599484,0.543346,0.29273,0.0,0.0,0.0
1182,"01:20:01,546 --> 01:20:05,424
","You're gonna miss the train.
No, I'm not.

",0.856759,0.015549,0.05267,0.126474,0.044667,0.010089,0.048844,0.435174,0.54363,0.026728,0.0,0.0,0.0
1183,"01:20:05,592 --> 01:20:11,096
","I'm so happy, Becky. Finally, I feel
happy. This is right. This is real.

",0.020523,0.963811,0.007854,0.005505,0.017293,0.006397,0.128177,0.713397,0.440535,0.011899,0.747663,0.0,0.890603
1184,"01:20:11,264 --> 01:20:13,682
","Everything else is what happens
when you watch too many movies.

",0.655824,0.127049,0.173406,0.097785,0.012052,0.174654,0.241742,0.874483,0.4075,0.227941,0.551743,0.0,0.0
1185,"01:20:13,850 --> 01:20:16,435
","And you completely lose
sight of what counts.

",0.42957,0.119013,0.108645,0.341038,0.070576,0.270395,0.269536,0.710729,0.250952,0.284561,0.0,0.987926,0.0
1186,"01:20:16,603 --> 01:20:18,395
","Please, don't tell
anybody what happened.

",0.493153,0.071568,0.179372,0.366661,0.057621,0.072065,0.145781,0.598468,0.412183,0.113307,0.0,0.966403,0.0
1187,"01:20:18,563 --> 01:20:21,941
","Because I would be so absolutely
mortified if anyone knew I did anything

",0.479895,0.176671,0.094346,0.228925,0.115232,0.109624,0.035381,0.89938,0.01831,0.028016,0.96741,0.84639,0.0
1188,"01:20:22,108 --> 01:20:24,735
","even remotely close
to what I have done.

",0.580282,0.167306,0.051524,0.215704,0.047979,0.001703,0.07014,0.600026,0.028485,0.043733,0.0,0.936899,0.0
1189,"01:20:24,903 --> 01:20:26,070
","Thank you, thank you.
Do you promise?

",0.053966,0.838589,0.04424,0.059182,0.05081,0.222203,0.155172,0.627802,0.487066,0.640726,0.0,0.0,0.0
1190,"01:20:26,238 --> 01:20:29,448
","I promise.
Sleepless in Seattle is history.

",0.406,0.213282,0.045601,0.363916,0.054123,0.732164,0.171861,0.595104,0.276119,0.236007,0.0,0.0,0.0
1191,"01:20:29,616 --> 01:20:34,620
","♪... hard to understand ♪

",0.543996,0.226137,0.092068,0.155867,0.058917,0.070001,0.270206,0.591336,0.50376,0.176382,0.955445,0.0,0.0
1192,"01:20:36,790 --> 01:20:39,834
","♪ And if you love him ♪

",0.160481,0.708283,0.10235,0.066375,0.021288,0.748923,0.56301,0.795663,0.733727,0.521381,0.882284,0.0,0.0
1193,"01:20:41,503 --> 01:20:45,005
","♪ Oh, be proud of him ♪

",0.123564,0.697688,0.136154,0.025492,0.102217,0.534104,0.327612,0.80531,0.46826,0.206224,0.0,0.0,0.0
1194,"01:20:46,174 --> 01:20:51,595
","♪'Cause after all he's just a man ♪

",0.653406,0.220181,0.056818,0.040123,0.118059,0.175276,0.036907,0.321301,0.233919,0.189748,0.991736,0.946222,0.0
1195,"01:20:55,308 --> 01:20:57,977
","♪ Stand by your man ♪♪

",0.22532,0.058873,0.314814,0.070702,0.402557,0.302718,0.282253,0.646099,0.657658,0.648735,0.0,0.0,0.0
1196,"01:21:00,814 --> 01:21:02,439
","I was just...
I was just...

",0.565607,0.165572,0.092823,0.171647,0.079639,0.304197,0.119793,0.604266,0.279264,0.116745,0.0,0.999484,0.0
1197,"01:21:04,067 --> 01:21:05,985
","Go ahead.
No, you go.

",0.747354,0.028938,0.163016,0.085919,0.017897,0.00172,0.175183,0.606335,0.464944,0.616729,0.0,0.0,0.0
1198,"01:21:06,152 --> 01:21:10,698
","Okay. Well, I was just gonna
say that ever since Christmas...

",0.285506,0.59874,0.021684,0.042766,0.136237,0.015442,0.217381,0.869674,0.017767,0.511074,0.0,0.884138,0.0
1199,"01:21:11,867 --> 01:21:15,828
","you've been different,
kind of distracted, distant.

",0.412896,0.221703,0.191895,0.108551,0.125022,0.612591,0.104417,0.572063,0.337381,0.002984,0.437819,0.991679,0.0
1200,"01:21:15,996 --> 01:21:22,293
","But now it feels as if you're
coming back from wherever you were.

",0.307526,0.486159,0.081937,0.100789,0.078595,0.556814,0.45423,0.871463,0.411198,0.304563,0.0,0.84639,0.0
1201,"01:21:22,460 --> 01:21:24,086
","I am.

",0.435269,0.037635,0.414571,0.148064,0.055825,0.216789,0.273541,0.598099,0.527893,0.160577,0.0,0.0,0.0
1202,"01:21:25,630 --> 01:21:27,214
","I was just...

",0.405835,0.08894,0.192665,0.228275,0.169082,0.387189,0.254993,0.599939,0.364117,0.190941,0.0,0.994446,0.0
1203,"01:21:28,258 --> 01:21:31,969
","I just... I just got...
I think I got nervous.

",0.079197,0.240774,0.690852,0.035451,0.018699,0.048785,0.126798,0.586775,0.194648,0.014635,0.857009,0.99699,0.0
1204,"01:21:32,679 --> 01:21:34,555
","But that's normal, right?

",0.408261,0.241208,0.149339,0.182826,0.113076,0.323739,0.304369,0.610763,0.418189,0.274197,0.920855,0.0,0.0
1205,"01:21:34,723 --> 01:21:39,560
","I mean, don't you ever
feel nervous about... you know?

",0.269755,0.043662,0.681825,0.068751,0.030695,0.021526,0.154591,0.647823,0.212629,0.000901,0.970663,0.989927,0.0
1206,"01:21:40,729 --> 01:21:44,106
","What?
Forever.

",0.407084,0.402223,0.045895,0.096394,0.121013,0.030794,0.1365,0.601448,0.420225,0.136926,0.0,0.0,0.999536
1207,"01:21:46,359 --> 01:21:47,943
","No.

",0.0,0.0,0.0,0.0,0.0,0.286025,0.274434,0.599483,0.543325,0.291319,0.0,0.0,0.0
1208,"01:21:51,239 --> 01:21:52,740
","Well...

",0.0,0.0,0.0,0.0,0.0,0.254173,0.274513,0.599785,0.541871,0.320849,0.0,0.0,0.0
1209,"01:21:53,867 --> 01:21:55,993
","I did.

",0.190796,0.606085,0.064194,0.169927,0.044947,0.136594,0.27511,0.597842,0.443505,0.350073,0.0,0.0,0.0
1210,"01:21:56,161 --> 01:22:01,457
","And... You know what I think? I think
I thought it was too perfect, you know.

",0.334968,0.502791,0.112264,0.049742,0.06099,0.345597,0.366726,0.905966,0.114419,0.272785,0.99226,0.0,0.869578
1211,"01:22:01,625 --> 01:22:04,668
","I started to wonder if
we were the human equivalent

",0.452035,0.255075,0.203134,0.036383,0.155698,0.292167,0.043948,0.199734,0.003286,0.186237,0.857009,0.978371,0.0
1212,"01:22:04,836 --> 01:22:07,338
","of two rights making a wrong.

",0.313119,0.272928,0.096396,0.191324,0.235977,0.928108,0.365653,0.584518,0.619367,0.389366,0.842108,0.0,0.0
1213,"01:22:07,505 --> 01:22:09,089
","You know what it was?

",0.109971,0.537615,0.127577,0.173312,0.132207,0.489072,0.590979,0.809887,0.51299,0.85416,0.882284,0.0,0.0
1214,"01:22:09,257 --> 01:22:14,303
","It was like kismet, but not,
if you see what I mean.

",0.437957,0.16313,0.308658,0.103099,0.093762,0.600949,0.399762,0.792925,0.021272,0.383532,0.952933,0.865388,0.0
1215,"01:22:14,471 --> 01:22:15,846
","You have to grow up.

",0.560332,0.329423,0.052349,0.077974,0.060259,0.057264,0.373864,0.616173,0.622471,0.349996,0.0,0.0,0.955584
1216,"01:22:16,014 --> 01:22:19,475
","You just can't keep having all
these adolescent fantasies about...

",0.730793,0.01535,0.077085,0.139778,0.14098,0.502089,0.194495,0.686119,0.740371,0.007708,0.0,0.902459,0.0
1217,"01:22:19,643 --> 01:22:21,310
","how exciting life is gonna be.

",0.061484,0.835205,0.086207,0.026864,0.024827,0.259556,0.228994,0.650106,0.497616,0.037799,0.0,0.0,0.0
1218,"01:22:21,478 --> 01:22:24,188
","Don't hate me,
but I love this pattern.

",0.686729,0.065263,0.151757,0.113013,0.018407,0.255385,0.241714,0.535423,0.238812,0.0,0.694442,0.0,0.0
1219,"01:22:24,356 --> 01:22:25,564
","You couldn't.
I do.

",0.465477,0.244032,0.110363,0.211052,0.054916,0.002027,0.132427,0.6172,0.274163,0.154225,0.0,0.0,0.0
1220,"01:22:25,732 --> 01:22:29,109
","This is just like my
grandmother's china.

",0.402725,0.347183,0.029506,0.186204,0.130411,0.433026,0.262258,0.155009,0.499683,0.083731,0.0,0.997591,0.0
1221,"01:22:29,277 --> 01:22:31,362
","How many place settings?

",0.236993,0.418311,0.076291,0.151638,0.190883,0.072619,0.265789,0.58488,0.603414,0.509429,0.0,0.0,0.0
1222,"01:22:31,529 --> 01:22:33,781
","Ten.
Ten.

",0.289367,0.516459,0.082632,0.099516,0.042277,0.202658,0.129791,0.603913,0.443231,0.199726,0.0,0.0,0.0
1223,"01:22:33,990 --> 01:22:35,532
","[CHUCKLES]

",0.0,0.0,0.0,0.0,0.0,0.291195,0.274434,0.599483,0.543325,0.290982,0.0,0.0,0.0
1224,"01:22:35,867 --> 01:22:40,204
","Exactly. Eight is too few,
twelve is

",0.43646,0.216817,0.245554,0.092943,0.082205,0.661596,0.144367,0.542882,0.329901,0.12357,0.0,0.0,0.989922
1225,"01:22:40,372 --> 01:22:41,997
","BOTH:
Too many.

",0.756105,0.095224,0.114668,0.052317,0.044,0.26002,0.132832,0.636301,0.461375,0.194872,0.0,0.0,0.0
1226,"01:23:05,438 --> 01:23:08,857
","Walter.
It was my mother's.

",0.159389,0.450647,0.102043,0.250177,0.094785,0.33402,0.170494,0.712846,0.633577,0.518471,0.0,0.0,0.0
1227,"01:23:10,944 --> 01:23:13,112
","I had them size it down.

",0.310312,0.362377,0.070354,0.13942,0.194368,0.69986,0.573126,0.668897,0.078998,0.807856,0.0,0.0,0.0
1228,"01:23:14,364 --> 01:23:16,699
","She had really fat fingers.

",0.65817,0.099438,0.025472,0.111761,0.174706,0.196152,0.258379,0.627024,0.402167,0.106654,0.882284,0.0,0.0
1229,"01:23:19,160 --> 01:23:23,414
","It's so beautiful.
It's exactly what I'd pick out

",0.17012,0.67565,0.071221,0.051723,0.104355,0.297064,0.229918,0.874574,0.453275,0.341864,0.694442,0.0,0.986725
1230,"01:23:23,581 --> 01:23:27,751
","if I had every ring in the whole
world to choose from.

",0.170735,0.401441,0.135888,0.110203,0.28203,0.203535,0.198343,0.510693,0.074648,0.622888,0.965157,0.0,0.971165
1231,"01:23:29,838 --> 01:23:31,088
","You see what I mean?

",0.145832,0.42485,0.429492,0.058399,0.035112,0.369499,0.563931,0.794646,0.409291,0.517897,0.882284,0.0,0.0
1232,"01:23:31,256 --> 01:23:34,633
","There are people who would like a
relationship to be full of surprises,

",0.167489,0.507396,0.087186,0.080488,0.241018,0.704095,0.211885,0.492063,0.379628,0.053517,0.77494,0.84639,0.0
1233,"01:23:34,801 --> 01:23:39,054
","but I am not one of
those people. No, siree.

",0.733689,0.035283,0.1297,0.128404,0.066759,0.328028,0.003057,0.119199,2.1e-05,8e-06,0.0,0.0,0.0
1234,"01:23:39,681 --> 01:23:42,558
","Surprises are highly overrated.

",0.095381,0.560252,0.275583,0.091414,0.030813,0.389571,0.274603,0.598241,0.548659,0.247479,0.0,0.0,0.0
1235,"01:23:45,186 --> 01:23:46,395
","SAM: I'm leaving first thing
in the morning,

",0.427069,0.345603,0.110132,0.024866,0.146927,0.013396,0.081949,0.442389,0.220052,0.035319,0.0,0.0,0.0
1236,"01:23:46,563 --> 01:23:48,022
","but I'm only gonna
be gone one night.

",0.443352,0.044142,0.536234,0.040585,0.012576,0.040228,0.098284,0.560488,0.084705,0.04551,0.0,0.0,0.0
1237,"01:23:48,189 --> 01:23:50,107
","Clarise is gonna be here.

",0.280001,0.387576,0.240876,0.140644,0.023327,0.73147,0.30627,0.539764,0.516021,0.078385,0.0,0.0,0.0
1238,"01:23:50,275 --> 01:23:54,236
","So you'll be able to see plenty of Geraldo and
Nightmare on Elm Street 12. I will never know.

",0.246985,0.184911,0.534091,0.047775,0.080001,0.009692,0.01197,0.815206,0.16982,0.16404,0.0,0.0,0.838624
1239,"01:23:54,404 --> 01:23:59,324
","Are you going with her?
I'm going with Victoria, yes.

",0.318681,0.302296,0.149388,0.148406,0.160792,0.616016,0.351098,0.933754,0.968206,0.251759,0.0,0.0,0.0
1240,"01:24:01,661 --> 01:24:04,079
","Don't try anything tricky.
Understand?

",0.300495,0.076867,0.287071,0.205225,0.221479,0.095925,0.129542,0.59051,0.366631,0.107586,0.970663,0.999241,0.0
1241,"01:24:04,247 --> 01:24:05,831
","[DOOR SLAMS]

",0.043744,0.139549,0.204338,0.615872,0.084588,0.288601,0.274435,0.599483,0.54334,0.293745,0.0,0.0,0.0
1242,"01:24:07,500 --> 01:24:10,461
","Don't go rolling in poison ivy
as soon as I leave the house.

",0.434641,0.012389,0.3666,0.252316,0.110464,0.106698,0.090764,0.358801,0.199302,0.158106,0.0,0.0,0.0
1243,"01:24:10,628 --> 01:24:14,048
","Or lock yourself in the closet or do
anything that makes you need stitches.

",0.096812,0.666592,0.15747,0.07251,0.087159,0.640352,0.079198,0.56733,0.611785,0.374649,0.0,0.997591,0.0
1244,"01:24:14,215 --> 01:24:16,300
","If your finger falls off,
it's staying off.

",0.079884,0.145728,0.526725,0.250418,0.091718,0.011498,0.108665,0.440837,0.56004,0.306352,0.908592,0.0,0.0
1245,"01:24:16,468 --> 01:24:18,552
","No one's gonna pack it on
ice and take you to hospital,

",0.169586,0.086674,0.496862,0.156558,0.201522,0.085769,0.761138,0.557609,0.367706,0.688657,0.0,0.0,0.0
1246,"01:24:18,720 --> 01:24:21,055
","so that you can be a
breakthrough in laser surgery.

",0.137853,0.490035,0.300275,0.050464,0.091797,0.399776,0.19913,0.724288,0.499276,0.323586,0.9947,0.0,0.0
1247,"01:24:21,973 --> 01:24:23,849
","Is this about that
woman in Baltimore?

",0.438919,0.032402,0.229584,0.086394,0.351537,0.986661,0.231586,0.791868,0.914186,0.548345,0.0,0.952443,0.0
1248,"01:24:24,017 --> 01:24:26,143
","Annie.

",0.0,0.0,0.0,0.0,0.0,0.311436,0.274434,0.599496,0.543455,0.289941,0.0,0.0,0.0
1249,"01:24:29,689 --> 01:24:32,066
","I don't care what you do!
Good! Fine!

",0.282734,0.521195,0.042608,0.177626,0.040527,0.074072,0.266288,0.663555,0.280264,0.26717,0.0,0.0,0.0
1250,"01:24:32,233 --> 01:24:34,026
","I'll tell you what I'm
doing this weekend.

",0.127022,0.676674,0.184259,0.062005,0.033234,0.071754,0.569399,0.890743,0.796857,0.384309,0.0,0.0,0.0
1251,"01:24:34,194 --> 01:24:36,945
","I'm getting laid.
1990s and nobody's getting laid.

",0.763993,0.087316,0.104163,0.111852,0.036256,0.221417,0.103054,0.550312,0.484168,0.009453,0.0,0.0,0.0
1252,"01:24:37,113 --> 01:24:40,199
","I'm the only man in the America
who's getting laid this weekend.

",0.649695,0.172085,0.064642,0.076556,0.110146,0.116835,0.057273,0.156887,0.554506,0.158679,0.0,0.0,0.0
1253,"01:24:40,366 --> 01:24:44,661
","And I haven't been laid that much.
Six girls in college. Maybe seven.

",0.48552,0.098543,0.235058,0.071383,0.188665,0.176441,0.062277,0.49873,0.20412,0.002755,0.0,0.959646,0.0
1254,"01:24:45,830 --> 01:24:47,539
","How long have you been there?

",0.348527,0.366607,0.139552,0.086901,0.138017,0.137803,0.617701,0.897555,0.628882,0.523476,0.0,0.0,0.0
1255,"01:24:47,707 --> 01:24:48,749
","Forever.

",0.0,0.0,0.0,0.0,0.0,0.272239,0.274434,0.599482,0.543325,0.287793,0.0,0.0,0.999744
1256,"01:24:48,917 --> 01:24:50,125
","What did you
hear me just say?

",0.501282,0.179187,0.267715,0.049042,0.092361,0.197484,0.292224,0.788505,0.413939,0.27927,0.0,0.991679,0.0
1257,"01:24:50,293 --> 01:24:52,628
","""Six girls in college.
Maybe seven. ""

",0.348555,0.16574,0.222719,0.026972,0.309926,0.098517,0.125747,0.585785,0.440428,0.166915,0.0,0.994704,0.0
1258,"01:24:52,796 --> 01:24:55,756
","Seven. Eight! Mary Kelly.

",0.227812,0.544948,0.10063,0.088179,0.064107,0.360908,0.130696,0.608456,0.452756,0.241279,0.0,0.0,0.0
1259,"01:24:55,924 --> 01:24:57,091
","This is the one I like.

",0.756371,0.13839,0.082769,0.066356,0.038261,0.767087,0.294645,0.23202,0.065965,0.207206,0.0,0.75152,0.0
1260,"01:24:59,928 --> 01:25:03,263
","Jonah, the fact is, you're
not gonna like any woman,

",0.542422,0.032762,0.239185,0.097012,0.21443,0.713984,0.000415,0.103629,0.493185,0.088856,0.0,0.902459,0.0
1261,"01:25:03,431 --> 01:25:05,099
","because it isn't your mother.

",0.25414,0.528321,0.09387,0.175251,0.029451,0.247624,0.204705,0.514973,0.440627,0.370005,0.882284,0.0,0.0
1262,"01:25:05,266 --> 01:25:06,934
","How do you know?

",0.33913,0.09685,0.38816,0.16695,0.105326,0.060275,0.343365,0.6263,0.550576,0.623732,0.920855,0.0,0.0
1263,"01:25:07,102 --> 01:25:10,562
","What's wrong with Annie?
Oh, Jonah, shut up!

",0.12255,0.091525,0.028902,0.704264,0.1543,0.297818,0.094565,0.722717,0.894094,0.340497,0.0,0.0,0.0
1264,"01:25:10,730 --> 01:25:14,566
","Shut up? Shut up? Mum
never said shut up to me.

",0.068571,0.080347,0.06015,0.824709,0.057901,0.003642,0.112691,0.574894,0.501898,0.0556,0.0,0.0,0.922197
1265,"01:25:14,734 --> 01:25:16,735
","Mum never yelled at me.

",0.314782,0.123977,0.356796,0.21507,0.126867,0.005281,0.238601,0.612997,0.60859,0.030127,0.0,0.0,0.849827
1266,"01:25:16,903 --> 01:25:19,822
","This conversation is finished.
Why can't we go to New York?

",0.696533,0.118796,0.092736,0.113379,0.032989,0.010937,0.453038,0.518334,0.401576,0.04767,0.0,0.0,0.0
1267,"01:25:19,989 --> 01:25:22,282
","There is no way that
we are going on a plane

",0.143208,0.072153,0.714672,0.067028,0.083177,0.452118,0.34169,0.246671,0.800103,0.763047,0.096699,0.0,0.0
1268,"01:25:22,450 --> 01:25:24,952
","to meet some woman who could
be a crazy, sick lunatic.

",0.642821,0.063408,0.098232,0.065442,0.207089,0.726275,0.029071,0.937415,0.67731,0.006495,0.096699,0.995939,0.0
1269,"01:25:25,120 --> 01:25:27,830
","Didn't you see FatalAttraction?
You wouldn't let me.

",0.472654,0.061752,0.38127,0.15633,0.056884,0.013854,0.354968,0.690891,0.507812,0.250227,0.932961,0.0,0.0
1270,"01:25:27,997 --> 01:25:30,290
","Well, I saw it!
And it scared the shit out of me.

",0.228371,0.017125,0.602886,0.068528,0.174856,0.596522,0.309971,0.524628,0.002599,0.017367,0.0,0.0,0.0
1271,"01:25:30,458 --> 01:25:33,043
","It scared the shit out
of every man in America!

",0.310553,0.012154,0.465021,0.066732,0.248648,0.322993,0.0429,0.135281,0.09085,0.263112,0.0,0.0,0.979426
1272,"01:25:34,546 --> 01:25:37,172
","I'm not leaving till
you say yes.

",0.506378,0.34667,0.069103,0.053268,0.076192,0.003691,0.189151,0.679221,0.177564,0.093043,0.0,0.0,0.0
1273,"01:25:42,637 --> 01:25:44,721
","I hate you! I hate you!
I hate you!

",0.497928,0.147674,0.0371,0.306053,0.063756,0.092604,0.135855,0.591956,0.368251,0.028234,0.0,0.0,0.0
1274,"01:25:44,889 --> 01:25:46,932
","That's good!
You'll have a lot to tell Oprah

",0.21352,0.342923,0.386974,0.101649,0.034817,0.105319,0.163015,0.939791,0.738661,0.817467,0.643758,0.0,0.0
1275,"01:25:47,100 --> 01:25:48,684
","how your dad
destroyed your life

",0.384221,0.438678,0.109297,0.107477,0.028579,0.01279,0.139936,0.596514,0.597267,0.570911,0.0,0.0,0.0
1276,"01:25:48,852 --> 01:25:52,688
","because he had to go off for a
weekend special at the Holiday Inn!

",0.160258,0.71496,0.053176,0.083636,0.034337,0.000319,0.648153,0.494599,0.284247,0.917051,0.77494,0.0,0.901164
1277,"01:26:05,702 --> 01:26:07,077
","[KNOCKING]

",0.0,0.0,0.0,0.0,0.0,0.288862,0.274434,0.599483,0.543325,0.290723,0.0,0.0,0.0
1278,"01:26:07,871 --> 01:26:11,832
","Jonah, Clarise is here
and I've got to go.

",0.229613,0.532265,0.170802,0.112729,0.006307,0.041144,0.069076,0.270587,0.319307,0.023326,0.0,0.0,0.0
1279,"01:26:13,209 --> 01:26:14,960
","Hey, Jonah.

",0.573434,0.290717,0.05436,0.082415,0.059478,0.313044,0.274451,0.599582,0.545484,0.327291,0.0,0.0,0.0
1280,"01:26:17,672 --> 01:26:18,922
","Jonah?

",0.0,0.0,0.0,0.0,0.0,0.290317,0.274434,0.599483,0.543325,0.291032,0.0,0.0,0.0
1281,"01:26:21,968 --> 01:26:26,388
","All right. Jonah, listen,
I've got to go.

",0.20457,0.671384,0.117928,0.082631,0.013462,0.007995,0.120953,0.643083,0.493875,0.288154,0.0,0.0,0.986725
1282,"01:26:29,058 --> 01:26:30,100
","Jonah.

",0.0,0.0,0.0,0.0,0.0,0.290317,0.274434,0.599483,0.543325,0.291032,0.0,0.0,0.0
1283,"01:26:30,268 --> 01:26:31,518
","Jonah.

",0.0,0.0,0.0,0.0,0.0,0.290317,0.274434,0.599483,0.543325,0.291032,0.0,0.0,0.0
1284,"01:26:34,397 --> 01:26:35,480
","Hey, Jonah.

",0.573434,0.290717,0.05436,0.082415,0.059478,0.313044,0.274451,0.599582,0.545484,0.327291,0.0,0.0,0.0
1285,"01:26:39,068 --> 01:26:40,319
","Jonah!

",0.0,0.0,0.0,0.0,0.0,0.290317,0.274434,0.599483,0.543325,0.291032,0.0,0.0,0.0
1286,"01:26:42,614 --> 01:26:43,780
","Jonah!

",0.0,0.0,0.0,0.0,0.0,0.290317,0.274434,0.599483,0.543325,0.291032,0.0,0.0,0.0
1287,"01:26:46,075 --> 01:26:47,117
","Jonah!

",0.0,0.0,0.0,0.0,0.0,0.290317,0.274434,0.599483,0.543325,0.291032,0.0,0.0,0.0
1288,"01:26:55,043 --> 01:26:57,502
","Jessica, honey.
You have tell us where he is.

",0.361656,0.398986,0.053982,0.145494,0.105479,0.7422,0.717661,0.933626,0.782438,0.898025,0.0,0.0,0.0
1289,"01:26:57,670 --> 01:27:00,255
","Jonah's daddy is very upset.

",0.592039,0.087985,0.009446,0.324147,0.059691,0.174138,0.098479,0.705688,0.589568,0.001416,0.0,0.0,0.961633
